Player,Pos,PPG,APG,RPG,PPG_norm,APG_norm,RPG_norm,Score,Label
Mark Bryant,C,4.1571428571428575,0.6571428571428571,3.4857142857142858,0.11506640981445808,0.045200302343159485,0.18681605975723625,0.1511295890329951,Reserva
Jud Buechler,SF,2.675675675675676,0.6621621621621622,1.0405405405405406,0.07406057583488386,0.045545545545545546,0.055767532238120476,0.06195500451814901,Reserva
Matt Bullard,SF,6.955223880597015,0.8955223880597015,2.1791044776119404,0.19251506837706428,0.061596778014688464,0.11678860598965955,0.13982714846899746,Reserva
Scott Burrell,SF,5.2,0.8125,2.475,0.1439318665720369,0.05588624338624339,0.13264705882352942,0.1223730592229006,Reserva
Willie Burton,SF,2.076923076923077,0.0769230769230769,0.6923076923076923,0.057487579843860895,0.005291005291005289,0.037104072398190045,0.039914037327304974,Reserva
Mitchell Butler,SG,2.055555555555556,1.0,1.2222222222222223,0.05689614383723682,0.06878306878306878,0.0655047204066812,0.06337262912945849,Reserva
Jason Caffey,PF,7.2875,0.8375,4.3,0.2017122072391767,0.057605820105820105,0.2304575163398693,0.19446890371951953,Reserva
Michael Cage,C,1.3417721518987342,0.4050632911392405,3.8987341772151898,0.037139186603300664,0.027861496215926592,0.20895176636055268,0.13929896541891446,Reserva
Adrian Caldwell,PF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Reserva
Marcus Camby,C,12.142857142857142,1.761904761904762,7.396825396825397,0.3361046334786576,0.12118921642731167,0.3964311650586161,0.35080901072149806,Role Player
Elden Campbell,PF,10.074074074074074,0.9629629629629628,5.617283950617284,0.27884236258970113,0.06623554771702918,0.3010570483337368,0.25805868323081815,Role Player
Antoine Carr,PF,5.727272727272728,0.7272727272727273,1.9848484848484849,0.15852635653913158,0.05002405002405002,0.10637750049514756,0.11617658253987732,Reserva
Chris Carr,SG,9.882352941176473,1.6666666666666667,3.0392156862745097,0.2735356740283055,0.1146384479717813,0.16288606946046394,0.1878468626921275,Reserva
Sam Cassell,PG,19.613333333333333,8.04,3.04,0.5428814762242725,0.553015873015873,0.1629281045751634,0.5289510060376174,All-Star
Kelvin Cato,C,3.810810810810811,0.3108108108108108,3.4054054054054053,0.10548021406786488,0.021378521378521375,0.18251192368839428,0.14328907057124818,Reserva
Duane Causwell,C,2.4054054054054053,0.1351351351351351,2.675675675675676,0.06657970958893598,0.009295009295009291,0.14340222575516695,0.1069447492592819,Reserva
Cedric Ceballos,SF,11.404255319148936,1.2765957446808511,4.702127659574468,0.3156607221056128,0.0878081729145559,0.25200945626477544,0.24781226922310834,Reserva
Tom Chambers,PF,6.0,0.0,2.0,0.16607523066004257,0.0,0.10718954248366014,0.11172110197284496,Reserva
Rex Chapman,SG,15.911764705882351,2.985294117647059,2.544117647058824,0.44042499895628934,0.20533769063180826,0.13635140330642062,0.2855753564965232,Role Player
Calbert Cheaney,SG,12.804878048780488,2.109756097560976,3.951219512195122,0.3544288459208226,0.1451154987740354,0.21176470588235297,0.2421706790544138,Reserva
Pete Chilcutt,PF,4.939024390243903,1.2682926829268293,3.731707317073171,0.1367082691408887,0.08723706284681894,0.20000000000000004,0.1609334536263339,Reserva
Chris Childs,PG,6.3088235294117645,3.941176470588236,2.3823529411764706,0.1746232204734271,0.27108621226268287,0.127681660899654,0.22050763838936632,Reserva
Doug Christie,SG,16.5,3.615384615384616,5.17948717948718,0.4567068843151171,0.2486772486772487,0.27759343053460706,0.3376723393038677,Role Player
Keith Closs,C,4.0,0.3275862068965517,2.896551724137931,0.11071682044002838,0.022532384601350118,0.1552400270453009,0.12861230081932404,Reserva
Derrick Coleman,PF,17.627118644067796,2.457627118644068,9.94915254237288,0.4879046324475827,0.16904313514483005,0.5332225545585466,0.46273436890765174,All-Star
Bimbo Coles,PG,7.981132075471698,4.679245283018868,2.320754716981132,0.22091139172703775,0.3218528501547369,0.12438031816500185,0.2665555672627855,Role Player
James Collins,SG,2.565217391304348,0.1304347826086956,0.6086956521739131,0.07100317832567038,0.008971704623878533,0.03262290423415744,0.03851453402665105,Reserva
Marty Conlon,C,4.888888888888889,0.6666666666666666,2.555555555555556,0.13532055831559026,0.04585537918871252,0.13696441539578796,0.1273603546510211,Reserva
Tyrone Corbin,SF,10.20253164556962,2.189873417721519,4.582278481012659,0.2823979660590597,0.15062621391735315,0.245586166956234,0.24315948594472936,Reserva
James Cotton,SG,2.6666666666666665,0.0,0.6666666666666666,0.07381121362668558,0.0,0.03572984749455338,0.03667045494958491,Reserva
Chris Crawford,PF,3.75,0.225,1.025,0.10379701916252661,0.015476190476190475,0.05493464052287582,0.06611770553975078,Reserva
Austin Croshere,PF,2.923076923076923,0.3076923076923077,1.7307692307692308,0.08090844570617459,0.021164021164021163,0.09276018099547512,0.07787264966950184,Reserva
John Crotty,PG,3.692307692307693,2.423076923076923,1.2307692307692308,0.1022001419446416,0.16666666666666666,0.06596279537456008,0.13262153697715007,Reserva
Terry Cummings,PF,6.3108108108108105,0.6351351351351351,3.824324324324324,0.17467822684288262,0.04368654368654368,0.20496378731672849,0.1701722546063547,Reserva
William Cunningham,C,1.1428571428571428,0.1428571428571428,1.4285714285714286,0.03163337726857954,0.009826152683295536,0.0765639589169001,0.05641100379904347,Reserva
Bill Curley,PF,3.090909090909091,0.3636363636363636,2.5454545454545454,0.0855539067036583,0.025012025012025006,0.1364230540701129,0.10190719813314061,Reserva
Dell Curry,SG,9.423076923076923,1.3269230769230769,1.9423076923076923,0.2608232789212207,0.09126984126984126,0.10409753645047763,0.16165675536652033,Reserva
Michael Curry,SG,6.621951219512195,1.670731707317073,1.195121951219512,0.18329034603333969,0.11491805394244417,0.06405228758169934,0.13209381750665342,Reserva
Erick Dampier,C,11.841463414634148,1.146341463414634,8.71951219512195,0.3277622946563036,0.0788488837269325,0.4673202614379085,0.3866057336323294,Role Player
Antonio Daniels,SG,7.824324324324325,4.513513513513513,1.9324324324324325,0.21657107782019067,0.3104533104533104,0.10356827415650946,0.23152341014070232,Reserva
Lloyd Daniels,SG,5.666666666666667,0.6666666666666666,1.1666666666666667,0.15684882895670688,0.04585537918871252,0.06252723311546841,0.09358712988126144,Reserva
Yinka Dare,C,1.2,0.1,1.7,0.03321504613200851,0.0068783068783068784,0.09111111111111111,0.0653190111940999,Reserva
Antonio Davis,PF,9.573170731707316,0.7439024390243902,6.829268292682927,0.2649777562360435,0.05116789263130726,0.36601307189542487,0.28342393452502374,Role Player
Ben Davis,PF,0.5714285714285714,0.0,0.8571428571428571,0.01581668863428977,0.0,0.04593837535014006,0.028505028697071447,Reserva
Dale Davis,C,8.025641025641026,0.8974358974358975,7.833333333333333,0.22214336408800567,0.06172839506172839,0.41982570806100217,0.32471127356917584,Role Player
Emanual Davis,PG,4.088888888888889,1.3111111111111111,1.0444444444444445,0.11317719422758456,0.09018224573780129,0.0559767610748003,0.0988196983250537,Reserva
Hubert Davis,SG,11.08641975308642,1.938271604938272,2.08641975308642,0.3068632862813132,0.13332026912273828,0.11182118938110226,0.19843766003784108,Reserva
Mark Davis,SF,3.971830985915493,1.028169014084507,2.2253521126760565,0.10993712452143664,0.07072062001639466,0.1192672374113965,0.10535936313191421,Reserva
Terry Davis,PF,4.364864864864865,0.4054054054054054,6.486486486486487,0.120815989872058,0.02788502788502788,0.34764175940646536,0.22028923034120715,Reserva
Todd Day,SG,6.0,1.4,1.2,0.16607523066004257,0.09629629629629628,0.06431372549019608,0.11781135588057476,Reserva
Andrew DeClercq,C,5.419753086419753,0.7283950617283951,4.839506172839506,0.15001445732460636,0.05010124763211183,0.2593722262567579,0.20563779771464782,Reserva
Terry Dehere,PG,6.35064935064935,2.5454545454545454,1.3766233766233766,0.17578092595835673,0.17508417508417506,0.07377981495628555,0.17033249497116235,Reserva
Vinny Del,SG,9.5,3.388888888888889,2.814814814814815,0.2629524485450674,0.23309817754262196,0.15085935608811427,0.2285921216526986,Reserva
Bison Dele,C,16.166666666666668,1.205128205128205,8.91025641025641,0.4474804826117814,0.08289241622574955,0.4775431540137423,0.42905927881435474,Role Player
Tony Delk,PG,10.142857142857142,2.2337662337662336,2.2337662337662336,0.2807462232586434,0.15364529650243935,0.1197181903064256,0.20914435823293048,Reserva
Vlade Divac,C,10.421875,2.6875,8.09375,0.2884692157558552,0.18485449735449735,0.4337826797385621,0.3652958223053435,Role Player
Sherman Douglas,PG,7.9875,3.9875,1.6875,0.22108765081618167,0.2742724867724867,0.09044117647058825,0.24114774507705453,Reserva
Clyde Drexler*,SG,18.38571428571429,5.457142857142857,4.942857142857143,0.5089019568082734,0.3753590325018896,0.26491129785247436,0.40668665529456005,Role Player
Chris Dudley,C,3.07843137254902,0.4117647058823529,5.392156862745098,0.08520853337786499,0.028322440087145965,0.28899141355888763,0.20178965215740666,Reserva
Joe Dumars*,SG,13.09722222222222,3.513888888888889,1.4444444444444444,0.36252070026023175,0.24169606114050557,0.07741466957153233,0.2571696384746014,Role Player
Tony Dumas,SG,2.0,0.7142857142857143,0.7142857142857143,0.05535841022001419,0.0491307634164777,0.03828197945845005,0.04945206534628677,Reserva
Tim Duncan,PF,21.10975609756097,2.731707317073171,11.914634146341465,0.584301268846613,0.1878952122854562,0.638562091503268,0.5519707716907669,All-Star
Ledell Eackles,SG,5.190476190476191,0.3809523809523809,1.7857142857142858,0.14366825509479875,0.026203073822121434,0.09570494864612512,0.0870895212959931,Reserva
Tyus Edney,PG,5.326923076923077,2.673076923076923,1.0576923076923077,0.14744499645138395,0.18386243386243384,0.056686777275012576,0.16111580419809032,Reserva
Blue Edwards,SG,10.765432098765432,2.4814814814814814,2.6790123456790123,0.2979786031595826,0.17068391142465214,0.14358105382070524,0.21618121659783496,Reserva
Kevin Edwards,SG,3.8461538461538463,1.0,1.3846153846153846,0.10645848119233499,0.06878306878306878,0.07420814479638009,0.08493824894943752,Reserva
Howard Eisley,PG,7.719512195121951,4.219512195121951,2.024390243902439,0.2136699613979816,0.2902309975480707,0.1084967320261438,0.24669181800443427,Reserva
Mario Elie,SF,8.383561643835616,3.0273972602739727,2.136986301369863,0.23205032229211428,0.20823367398709863,0.11453129196884235,0.186155332017966,Reserva
Sean Elliott,SF,9.27777777777778,1.7222222222222223,3.4444444444444446,0.256801514076177,0.11845972957084068,0.18460421205519248,0.20386410146776512,Reserva
Dale Ellis,SF,11.822784810126585,1.1265822784810129,2.329113924050633,0.32724528573097006,0.07748978635054586,0.12482832795565485,0.2064482506335249,Reserva
Harold Ellis,SF,6.074074074074074,0.6666666666666666,1.851851851851852,0.16812554214967274,0.04585537918871252,0.0992495763737594,0.11956492153591101,Reserva
LaPhonso Ellis,SF,14.25,2.8026315789473686,7.157894736842105,0.39442867281760113,0.1927736006683375,0.3836257309941521,0.3503166287495412,Role Player
Pervis Ellison,PF,3.0303030303030303,0.9393939393939394,3.303030303030303,0.08387637912123362,0.06461439794773129,0.17702515349574174,0.12756146913246233,Reserva
Brian Evans,SF,4.458333333333333,0.7638888888888888,1.9027777777777777,0.12340312278211496,0.052542621987066426,0.10197893972403776,0.10173255855277824,Reserva
Patrick Ewing*,C,20.76923076923077,1.0769230769230769,10.192307692307692,0.5748757984386089,0.07407407407407407,0.5462543991955757,0.5076227864563355,All-Star
Tony Farmer,C,2.4814814814814814,0.1851851851851851,1.1851851851851851,0.0686854349026102,0.012737605330197915,0.06351972887920601,0.05999122833132646,Reserva
Jamie Feick,PF,2.2666666666666666,0.3555555555555555,2.7555555555555555,0.06273953158268275,0.02445620223398001,0.14768336964415396,0.09946895121111295,Reserva
Duane Ferrell,SF,1.88,0.52,0.94,0.05203690560681334,0.03576719576719577,0.05037908496732026,0.04820272641506725,Reserva
Danny Ferry,PF,4.217391304347826,0.855072463768116,1.6521739130434785,0.11673403894220384,0.058814508089870404,0.08854788292128447,0.09395303130389412,Reserva
Michael Finley,SF,21.5,4.939024390243903,5.341463414634147,0.5951029098651526,0.3397212543554007,0.2862745098039216,0.43593663874177135,Role Player
Derek Fisher,PG,5.780487804878049,4.060975609756097,2.3536585365853657,0.15999930758711417,0.27932636469221833,0.1261437908496732,0.2179700603027942,Reserva
Danny Fortson,PF,10.2,0.95,5.6,0.2823278921220724,0.06534391534391534,0.30013071895424837,0.25868170902143683,Role Player
Greg Foster,C,5.653846153846154,0.6538461538461539,3.5,0.15649396735273244,0.04497354497354497,0.18758169934640523,0.16399456431101736,Reserva
Rick Fox,SF,11.98780487804878,3.365853658536585,4.365853658536586,0.33181291003825575,0.2315137437088656,0.2339869281045752,0.2775139830955895,Role Player
Adonal Foyle,C,3.0,0.2545454545454545,3.345454545454545,0.08303761533002128,0.017508417508417504,0.17929887106357692,0.13424144898799428,Reserva
Todd Fuller,C,3.982456140350877,0.175438596491228,3.43859649122807,0.11023122035037913,0.012067205049661184,0.18429079234032797,0.14485056201427665,Reserva
Lawrence Funderburke,PF,9.48076923076923,1.2115384615384617,4.5,0.2624201561391057,0.08333333333333334,0.24117647058823533,0.22493528994280465,Reserva
Chris Garner,PG,1.394736842105263,1.1842105263157894,0.631578947368421,0.038605207127115154,0.08145363408521303,0.03384932920536636,0.05979162671007666,Reserva
Kevin Garnett,PF,18.51219512195122,4.243902439024391,9.585365853658535,0.5124028458169606,0.2919086333720481,0.5137254901960784,0.47999003613978264,All-Star
Dean Garrett,C,7.292682926829267,1.0975609756097562,7.853658536585366,0.20185566653395415,0.07549361207897794,0.42091503267973857,0.3206550807759272,Role Player
Kiwane Garris,SG,2.4285714285714284,1.0,0.6785714285714286,0.06722092669573151,0.06878306878306878,0.03636788048552755,0.06167517428862563,Reserva
Chris Gatling,PF,11.508771929824562,0.9298245614035088,5.859649122807017,0.3185536588099062,0.0639561867632043,0.31404655429423234,0.278110485745064,Role Player
Reggie Geary,PG,2.4516129032258065,1.1935483870967742,1.0806451612903225,0.06785869639872708,0.08209592080559823,0.057916930212945396,0.07448022029287357,Reserva
Matt Geiger,C,11.346153846153848,1.0,6.67948717948718,0.3140525195173883,0.06878306878306878,0.35798558739735215,0.31588541517193464,Role Player
Kendall Gill,SF,13.419753086419751,2.469135802469136,4.827160493827161,0.37144809820466307,0.16983473773597232,0.25871056241426615,0.291667288584286,Role Player
Armen Gilliam,PF,11.231707317073171,1.2682926829268293,5.353658536585366,0.3108847305648358,0.08723706284681894,0.28692810457516343,0.2653592674122971,Role Player
Anthony Goldwire,PG,9.158536585365852,3.3780487804878048,1.7926829268292683,0.2535010126538454,0.23235256162085427,0.09607843137254903,0.23505565807328502,Reserva
Greg Graham,SG,2.6666666666666665,1.0,0.1666666666666666,0.07381121362668558,0.06878306878306878,0.008932461873638341,0.058824205338629414,Reserva
Brian Grant,SF,12.081967213114757,1.4098360655737705,9.098360655737704,0.33441924862418415,0.09697285107121172,0.48762455801992927,0.34055182740210044,Role Player
Gary Grant,PG,4.7727272727272725,3.8181818181818175,2.1818181818181817,0.13210529711594296,0.26262626262626254,0.11693404634581105,0.19660721733259617,Reserva
Harvey Grant,SF,2.6153846153846154,0.6,2.5846153846153848,0.07239176721078779,0.04126984126984127,0.1385218702865762,0.08931291809912442,Reserva
Horace Grant,C,12.11842105263158,2.263157894736842,8.131578947368421,0.33542826192521763,0.15566694514062934,0.4358101135190919,0.3776812412030834,Role Player
Ed Gray,SG,7.566666666666666,1.1333333333333333,1.5,0.20943931866572035,0.07795414462081128,0.0803921568627451,0.13103581668716166,Reserva
Jeff Grayer,SG,2.0,0.4,0.8,0.05535841022001419,0.027513227513227514,0.04287581699346406,0.041723818491989494,Reserva
A.C. Green,PF,7.317073170731708,1.5,8.146341463414634,0.2025307690976129,0.10317460317460317,0.43660130718954254,0.3046626132551263,Role Player
Litterial Green,PG,1.1904761904761905,0.7619047619047619,0.3333333333333333,0.03295143465477035,0.052406147644242874,0.01786492374727669,0.041924465604131926,Reserva
Derek Grimm,SF,1.5555555555555556,0.0,0.4444444444444444,0.04305654128223326,0.0,0.02381989832970225,0.027712407992400753,Reserva
Tom Gugliotta,SF,20.07317073170732,4.073170731707317,8.682926829268293,0.5556094098911182,0.280165182604207,0.4653594771241831,0.4689330879653087,All-Star
Jack Haley,C,1.375,0.0,0.9375,0.038058907026259754,0.0,0.05024509803921569,0.041564730931407334,Reserva
Darvin Ham,SF,2.0422535211267605,0.2253521126760563,1.845070422535212,0.05652795409790181,0.015500409866607045,0.09888612722084143,0.06314780584467172,Reserva
Tom Hammonds,PF,6.0701754385964914,0.631578947368421,4.754385964912281,0.16801763101863956,0.04344193817878028,0.2548102281848412,0.1927275756757615,Reserva
Reggie Hanson,SF,0.75,0.125,0.75,0.02075940383250532,0.008597883597883597,0.04019607843137255,0.025129935895184505,Reserva
Anfernee Hardaway,SG,16.36842105263158,3.5789473684210527,4.0,0.4530648836427477,0.24617098301308826,0.21437908496732028,0.32257016365579844,Role Player
Tim Hardaway,PG,18.8641975308642,8.296296296296296,3.691358024691358,0.5221459926924796,0.5706447187928668,0.19783748890502703,0.5301799305533006,All-Star
Derek Harper,SG,8.575757575757576,3.5303030303030303,1.5606060606060606,0.23737015291309116,0.24282507615840948,0.08364032481679541,0.20880615659195934,Reserva
Ron Harper,PG,9.317073170731708,2.9390243902439024,3.5365853658536586,0.2578891793176271,0.20215511678926312,0.18954248366013074,0.22660481327057028,Reserva
Othella Harrington,PF,6.0344827586206895,0.4137931034482758,3.5689655172413794,0.1670296860086635,0.02846195949644225,0.19127789046653146,0.15836862926076428,Reserva
Lucious Harris,SG,3.82,0.84,1.04,0.1057345635202271,0.057777777777777775,0.055738562091503276,0.0765526489375026,Reserva
Hersey Hawkins,SG,10.51219512195122,2.6951219512195124,4.073170731707317,0.29096920493690387,0.18537875854949026,0.21830065359477127,0.2341993161135119,Reserva
Alan Henderson,PF,14.289855072463768,1.0579710144927537,6.405797101449275,0.3955318295429999,0.07277049306034813,0.34331723027375205,0.32101032943597824,Role Player
Cedric Henderson,SF,10.146341463414634,2.048780487804878,3.963414634146341,0.2808426664820232,0.14092140921409213,0.21241830065359477,0.22890988698848705,Reserva
Mark Hendrickson,PF,3.395833333333333,0.8541666666666666,2.9791666666666665,0.09399396735273242,0.05875220458553791,0.1596677559912854,0.12154459725692975,Reserva
Steve Henson,PG,1.565217391304348,0.1739130434782608,0.0869565217391304,0.04332397321566328,0.011962272831838044,0.004660414890593917,0.025709945107497197,Reserva
Carl Herrera,PF,2.931034482758621,0.3793103448275862,1.5689655172413792,0.08112870463277942,0.026090129538405397,0.0840883479828713,0.07435274004366925,Reserva
Sean Higgins,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Reserva
Grant Hill,SF,21.135802469135804,6.802469135802469,7.691358024691358,0.5850222117078043,0.4678947024626037,0.41221657387234734,0.5011147366163542,All-Star
Tyrone Hill,PF,10.017543859649123,1.543859649122807,10.666666666666666,0.2772776511897202,0.10619140443701847,0.5716775599128541,0.3988146685383819,Role Player
Fred Hoiberg,SG,4.015384615384615,0.6923076923076923,1.892307692307692,0.11114265436479773,0.047619047619047616,0.10141779788838612,0.08378824037121538,Reserva
Jerald Honeycutt,PF,6.447368421052632,0.868421052631579,2.4473684210526314,0.17845803294609838,0.05973266499582289,0.13116615067079462,0.1370032866159052,Reserva
Jeff Hornacek,SG,14.2375,4.3625,3.375,0.39408268275372604,0.30006613756613754,0.1808823529411765,0.3138359987161808,Role Player
Robert Horry,PF,7.444444444444445,2.263888888888889,7.527777777777778,0.2060563047078306,0.15571722516166958,0.4034495279593319,0.29720205440165715,Role Player
Allan Houston,SG,18.402439024390244,2.5853658536585367,3.341463414634146,0.5093648842804964,0.17782939734159245,0.17908496732026144,0.31069470611288785,Role Player
Juwan Howard,PF,18.5,3.25,7.015625,0.5120652945351313,0.22354497354497355,0.3760008169934641,0.400755007615774,Role Player
Stephen Howard,SF,1.9230769230769231,0.2307692307692307,0.9230769230769232,0.053229240596167494,0.01587301587301587,0.04947209653092007,0.04444299522870057,Reserva
Troy Hudson,PG,1.5,0.5,0.25,0.04151880766501064,0.03439153439153439,0.013398692810457517,0.03654916528554486,Reserva
Lindsey Hunter,PG,12.140845070422536,3.1549295774647885,3.4788732394366195,0.33604894091304394,0.21700573813249868,0.18644941544692994,0.2690473632494656,Role Player
Bobby Hurley,PG,4.098360655737705,2.901639344262295,1.0819672131147542,0.1134393652049471,0.19958365860005203,0.057987785278045656,0.1537389329061545,Reserva
Zydrunas Ilgauskas,C,13.890243902439025,0.8658536585365854,8.817073170731707,0.38447091000363515,0.0595560717511937,0.4725490196078431,0.4048262919409158,Role Player
Allen Iverson*,PG,21.975,6.175,3.7,0.608250532292406,0.4247354497354497,0.19830065359477125,0.4959954970790461,All-Star
Bobby Jackson,PG,11.617647058823527,4.661764705882353,4.441176470588236,0.3215672358368471,0.3206504824151883,0.23802383698577478,0.31693168918346404,Role Player
Jaren Jackson,SG,8.804878048780488,1.902439024390244,2.5609756097560976,0.24371202548079418,0.13085559427022841,0.13725490196078433,0.17727802829256592,Reserva
Jim Jackson,SG,15.721518987341772,4.822784810126582,5.063291139240507,0.43515914869150396,0.331725939320876,0.27136593033838013,0.3610272212726281,Role Player
Mark Jackson,PG,8.268292682926829,8.695121951219512,3.926829268292683,0.22885976908030256,0.5980771712479029,0.21045751633986928,0.4125483575270811,Role Player
Henry James,PF,2.857142857142857,0.1785714285714285,0.5357142857142857,0.07908344317144884,0.01228269085411942,0.028711484593837537,0.04387735103504377,Reserva
Anthony Johnson,PG,7.454545454545454,4.2727272727272725,2.220779220779221,0.2063358926382347,0.29389129389129387,0.11902215431627199,0.24574790634866617,Reserva
Avery Johnson,PG,10.213333333333331,7.88,2.0,0.28269694819020574,0.5420105820105819,0.10718954248366014,0.4035783948150666,Role Player
Eddie Johnson,SF,8.44,1.1733333333333331,2.04,0.23361249112845986,0.08070546737213402,0.10933333333333334,0.1595333811489004,Reserva
Ervin Johnson,C,8.012345679012345,0.7283950617283951,8.45679012345679,0.22177535946166177,0.05010124763211183,0.4532397321068345,0.3434865718658104,Role Player
Kevin Johnson,PG,9.52,4.9,3.28,0.2635060326472675,0.337037037037037,0.1757908496732026,0.29588577569344904,Role Player
Larry Johnson,SF,15.528571428571428,2.142857142857143,5.728571428571429,0.42981851363682444,0.1473922902494331,0.3070214752567694,0.33035430552632694,Role Player
Charles Jones,PF,0.625,0.2083333333333333,1.0,0.017299503193754433,0.014329805996472659,0.05359477124183007,0.035001682638199985,Reserva
Dontae' Jones,SF,2.933333333333333,0.3333333333333333,0.6,0.08119233498935415,0.02292768959435626,0.03215686274509804,0.05237699062486493,Reserva
Eddie Jones,SG,16.8625,3.075,3.775,0.4667405961674947,0.2115079365079365,0.20232026143790852,0.31176346535775423,Role Player
Popeye Jones,PF,8.571428571428571,1.2857142857142858,7.285714285714286,0.23725032951434652,0.08843537414965986,0.3904761904761905,0.2915410166905655,Role Player
Michael Jordan*,SG,28.74390243902439,3.451219512195122,5.7926829268292686,0.7956083712717893,0.23738546909278616,0.31045751633986934,0.47528903941380407,All-Star
Reggie Jordan,SG,2.6140350877192984,0.8771929824561403,1.7017543859649122,0.07235441335773785,0.06033602524830595,0.09120513702557047,0.07131720284753162,Reserva
Adam Keefe,C,7.75,1.1125,5.475,0.214513839602555,0.07652116402116402,0.29343137254901963,0.24806509181229466,Reserva
Shawn Kemp,PF,18.025,2.4625,9.3125,0.49891767210787785,0.16937830687830685,0.49910130718954254,0.44957858486427454,Role Player
Tim Kempton,PF,0.5,0.375,0.75,0.013839602555003548,0.025793650793650792,0.04019607843137255,0.028810947728985136,Reserva
Steve Kerr,PG,7.52,1.92,1.54,0.20814762242725335,0.13206349206349205,0.0825359477124183,0.16382497350963096,Reserva
Jerome Kersey,SF,6.324324324324325,1.1891891891891893,3.6486486486486487,0.17505227015518002,0.08179608179608179,0.19554848966613675,0.16357470931219523,Reserva
Jason Kidd,PG,11.634146341463415,9.085365853658535,6.219512195121951,0.32202392286520454,0.6249193444315394,0.33333333333333337,0.4740371041717784,All-Star
Kerry Kittles,SG,17.246753246753247,2.2857142857142856,4.701298701298701,0.47737642059856394,0.15721844293272863,0.2519650284356167,0.3042309510996404,Role Player
Joe Kleine,C,2.0217391304347827,0.6521739130434783,1.673913043478261,0.05596013207023174,0.04485852311939268,0.08971298664393294,0.07510168391936856,Reserva
Brevin Knight,PG,9.0375,8.2,3.1625,0.2501508161816891,0.564021164021164,0.1694934640522876,0.40305312249495645,Role Player
Travis Knight,C,6.513513513513513,1.4054054054054057,4.9324324324324325,0.18028887652734352,0.09666809666809668,0.26435258788199967,0.22236502535421251,Reserva
Toni Kukoc,SF,13.297297297297296,4.243243243243243,4.418918918918919,0.3680586193006349,0.29186329186329185,0.2368309485956545,0.3068898690664231,Role Player
Christian Laettner,PF,13.783783783783784,2.5675675675675675,6.581081081081081,0.3815241785433411,0.1766051766051766,0.3527115350644762,0.33638000651318395,Role Player
Andrew Lang,C,2.6666666666666665,0.2807017543859649,2.6842105263157894,0.07381121362668558,0.019307528079457903,0.14385964912280702,0.11038990636963567,Reserva
Antonio Lang,SF,2.0,0.1666666666666666,0.8333333333333334,0.05535841022001419,0.011463844797178125,0.044662309368191724,0.04283586183730911,Reserva
Rusty LaRue,PG,3.5,0.3571428571428571,0.5714285714285714,0.09687721788502483,0.024565381708238847,0.03062558356676004,0.0574087180807186,Reserva
Priest Lauderdale,C,3.692307692307693,0.5384615384615384,2.5641025641025643,0.1022001419446416,0.037037037037037035,0.13742249036366685,0.1168172405052963,Reserva
Jason Lawson,C,1.5294117647058822,0.2941176470588235,1.588235294117647,0.04233290193295203,0.020230314347961402,0.08512110726643599,0.06579556637454334,Reserva
Tim Legler,SG,1.125,0.375,0.5,0.031139105748757983,0.025793650793650792,0.026797385620915035,0.028132579741146517,Reserva
Voshon Lenard,SG,12.592592592592592,2.2222222222222223,3.6049382716049374,0.3485529532371264,0.15285126396237508,0.1932058420075849,0.2392028552813176,Reserva
Alton Lister,C,0.8571428571428571,0.1428571428571428,1.5714285714285714,0.023725032951434653,0.009826152683295536,0.08422035480859011,0.05863233803891401,Reserva
Randy Livingston,PG,0.8333333333333334,0.4166666666666667,0.5,0.023066004258339247,0.028659611992945325,0.026797385620915035,0.026049377193771078,Reserva
Horacio Llamas,C,3.0,0.125,2.25,0.08303761533002128,0.008597883597883597,0.12058823529411766,0.09812401413526534,Reserva
Brad Lohaus,PF,2.111111111111111,0.5555555555555556,1.3333333333333333,0.058433877454459424,0.03821281599059377,0.07145969498910676,0.061913627002203236,Reserva
Grant Long,PF,3.525,0.625,3.75,0.09756919801277501,0.04298941798941799,0.20098039215686275,0.14108782808131534,Reserva
Luc Longley,C,11.43103448275862,2.7758620689655173,5.879310344827586,0.31640194806783967,0.1909323116219668,0.31510029299075953,0.3030739913770043,Role Player
George Lynch,SF,7.512195121951219,1.4878048780487805,4.414634146341464,0.20793158960688257,0.10233578526261453,0.23660130718954253,0.19684682989195995,Reserva
Sam Mack,SF,10.807017543859647,1.7719298245614037,2.333333333333333,0.29912965522393625,0.12187877100157803,0.1250544662309368,0.20275316223191478,Reserva
Don MacLean,SF,0.3333333333333333,0.0,0.5555555555555556,0.009226401703335697,0.0,0.02977487291212782,0.0145730862857458,Reserva
Gerald Madkins,SG,1.947368421052632,2.3684210526315788,0.7894736842105263,0.053901609951066465,0.16290726817042606,0.04231166150670795,0.09518588354993861,Reserva
Rick Mahorn,C,2.389830508474576,0.2542372881355932,3.305084745762712,0.06614860882222034,0.017487220877051384,0.17713526088401463,0.12787446126478,Reserva
Dan Majerle,SG,7.208333333333333,2.180555555555556,3.7222222222222223,0.19952093683463448,0.14998530276308056,0.19949164851125636,0.1797008255413373,Reserva
Karl Malone*,PF,27.03703703703704,3.9012345679012346,10.296296296296296,0.7483636937150068,0.2683388856228362,0.5518276446381022,0.5780919479627289,All-Star
